"Id","SalePrice"
1777,112870.725255812
1778,141619.195582681
1779,116205.061932792
1780,183157.953041976
1781,138103.365881351
1782,83338.2557186472
1783,146634.932150649
1784,100179.782915523
1785,129787.745035636
1786,161543.574110141
1787,166457.04708496
1788,61093.2332885381
1789,111547.036400053
1790,71807.2605919472
1791,180043.094070027
1792,166206.621433194
1793,140821.675705775
1794,152203.435231502
1795,139762.524752558
1796,120023.655222998
1797,127818.428452147
1798,120967.466910104
1799,111853.214629602
1800,118623.743754286
1801,139849.312599392
1802,144242.486049659
1803,149108.861478957
1804,143795.091449027
1805,140364.26080965
1806,123462.108115816
1807,129880.736352053
1808,133653.072513118
1809,121045.323274357
1810,141848.005950275
1811,94489.732022973
1812,97735.5555155655
1813,123463.328014899
1814,96335.2574355828
1815,54710.0080662694
1816,101493.709366727
1817,110379.046793622
1818,170913.663593822
1819,120453.305746816
1820,53537.1793588781
1821,107846.484183797
1822,153907.367133811
1823,41098.7442404787
1824,135628.307845022
1825,126707.448741733
1826,101153.242447308
1827,102026.595933123
1828,138592.670659492
1829,128631.877213313
1830,144651.78303904
1831,163426.52167701
1832,86441.2502945122
1833,141047.25445119
1834,121756.731872004
1835,132129.109189001
1836,130659.2962374
1837,91090.1936730623
1838,133053.611156984
1839,94937.2561507546
1840,161629.165833967
1841,141010.468663327
1842,82400.4463146684
1843,141624.415361888
1844,131161.931274882
1845,144522.658417253
1846,158994.421547759
1847,169860.200962163
1848,56898.8960418188
1849,116017.980804109
1850,113834.151542294
1851,155703.998281233
1852,124271.638024491
1853,121501.599016035
1854,175981.323268193
1855,156669.676088529
1856,223345.10576639
1857,178419.105541289
1858,144060.503604862
1859,121318.160010004
1860,150060.947101827
1861,120746.03317886
1862,284464.831165654
1863,276826.703886501
1864,276691.546956292
1865,332638.716979165
1866,334356.295453885
1867,231686.521594319
1868,301002.865258368
1869,203260.430703278
1870,243932.30602514
1871,243818.838664395
1872,172362.136272503
1873,244008.120847211
1874,150778.168398832
1875,211719.829974859
1876,197566.331361931
1877,228121.035130865
1878,206557.818698262
1879,136738.353392168
1880,136774.096975442
1881,257559.278319143
1882,255807.545872618
1883,196015.811368229
1884,214993.293384042
1885,269072.693015202
1886,292689.993169698
1887,209689.89762748
1888,296682.218452384
1889,167813.468204381
1890,137788.146595468
1891,137397.989584688
1892,98158.9806995777
1893,137187.510076928
1894,132347.181622945
1895,145397.587955461
1896,126164.727261528
1897,113036.108799442
1898,113422.045702495
1899,149880.861938475
1900,141934.395259369
1901,176057.056172132
1902,149635.193521866
1903,206964.722809774
1904,134060.136871122
1905,195239.236405634
1906,186243.186899924
1907,219647.447188382
1908,110949.116137633
1909,132437.751584306
1910,119542.972497707
1911,215227.088758705
1912,335316.681949546
1913,162406.750084461
1914,74593.8569841015
1915,326449.697717587
1916,74869.3879407658
1917,268407.432184001
1918,142514.234037072
1919,170415.142693923
1920,152107.006114366
1921,428436.545961882
1922,328060.361164959
1923,231831.980760481
1924,226674.011766131
1925,213677.929494944
1926,389177.841568977
1927,143815.160903899
1928,162778.832445277
1929,123962.820226021
1930,128759.592392672
1931,140370.246849216
1932,140791.774010795
1933,176785.554350681
1934,183643.331625211
1935,169353.357292144
1936,186501.993283238
1937,187794.453442601
1938,182046.088106972
1939,249396.019388159
1940,180086.306575068
1941,180228.299343136
1942,195375.806309339
1943,192109.66776949
1944,340347.985774709
1945,389866.724798562
1946,165718.600090248
1947,334640.659770524
1948,195312.658461792
1949,246001.882222327
1950,183768.807220689
1951,269260.969216724
1952,232686.117496165
1953,168430.377519459
1954,201660.034186916
1955,140492.091753867
1956,339243.131723979
1957,158950.315359585
1958,298222.621969827
1959,142986.597616491
1960,117863.615943179
1961,118575.493140231
1962,99014.2052570527
1963,106781.279034002
1964,110869.316353095
1965,142494.145375472
1966,143597.475673015
1967,294595.751609728
1968,437425.212737709
1969,416086.377469598
1970,455541.418871494
1971,461693.154490922
1972,388934.257884162
1973,267640.280368666
1974,318375.816232637
1975,503165.661520941
1976,279101.518945776
1977,354966.608868309
1978,370027.63621463
1979,329304.063007058
1980,205209.843098773
1981,348670.706370692
1982,224441.420520676
1983,205049.164582097
1984,168069.77185922
1985,216441.68277671
1986,222528.938027714
1987,170678.579406871
1988,176659.159970394
1989,197504.260154133
1990,218299.199300194
1991,234878.468132422
1992,213202.067745076
1993,171944.060455042
1994,253909.903522126
1995,187620.061264132
1996,250808.477659166
1997,326691.350968952
1998,353462.063702038
1999,263362.544018675
2000,308841.82444996
2001,257014.705936655
2002,261631.646582181
2003,272725.140208866
2004,266795.088512407
2005,234464.621482109
2006,223741.117621166
2007,248411.667788185
2008,218954.854033549
2009,192053.393739226
2010,200438.076599525
2011,151706.453469523
2012,177185.969022777
2013,177960.946089382
2014,187859.106336718
2015,207772.707024237
2016,190503.727313445
2017,201616.016090765
2018,126853.304620601
2019,134087.335166594
2020,113769.872019542
2021,104425.10906212
2022,204698.586351882
2023,144947.039857184
2024,270656.026725549
2025,360264.676679531
2026,168598.636628648
2027,149359.411080412
2028,151956.603707342
2029,167757.299141294
2030,271504.296258927
2031,238680.883050288
2032,259036.632653851
2033,268190.720101102
2034,162033.811372922
2035,218283.595193306
2036,194384.766236612
2037,203207.075433206
2038,300156.586110558
2039,220406.581373797
2040,371798.88783114
2041,315092.596160645
2042,206263.540698126
2043,171942.841639694
2044,172337.656900418
2045,215691.295754676
2046,149586.549455794
2047,150952.57810795
2048,135729.331890471
2049,146069.290635605
2050,183569.021101863
2051,105188.979125419
2052,131142.08760441
2053,152924.22104253
2054,86752.1861497101
2055,163196.745117684
2056,139596.884564411
2057,124105.539086523
2058,227549.538770364
2059,129708.668570475
2060,177277.244312117
2061,182277.023845521
2062,133232.234774355
2063,116504.849242702
2064,145198.230216781
2065,127335.438049493
2066,166651.413247244
2067,124081.435263977
2068,136365.004287247
2069,87310.1952877838
2070,111982.036143674
2071,87813.4693008778
2072,132529.689634597
2073,142807.562773102
2074,184094.804066127
2075,151042.220272615
2076,122742.022000443
2077,153003.685775705
2078,123532.748450408
2079,140654.558607646
2080,121642.838149867
2081,129606.564438855
2082,131362.863726771
2083,143395.339498557
2084,110281.423620486
2085,122606.834773843
2086,130641.961645535
2087,131367.157049966
2088,88502.1161278255
2089,70316.2897034034
2090,130629.054537617
2091,118233.845351466
2092,131125.496511165
2093,129892.757736978
2094,117594.314687235
2095,146207.110784073
2096,78446.1110054785
2097,95831.2033760781
2098,150497.13340741
2099,62324.717108655
2100,91668.8322696879
2101,120247.052620313
2102,133836.143062067
2103,98259.7261710194
2104,133410.50685403
2105,128461.05849007
2106,68366.552298086
2107,207088.457815479
2108,117256.989527231
2109,107348.044677297
2110,125385.40843855
2111,159535.878006383
2112,137113.029274951
2113,120820.873191462
2114,118138.987514036
2115,162397.338569176
2116,119222.655342914
2117,146820.364448622
2118,112121.918163344
2119,113193.670035827
2120,110998.685552483
2121,94379.7738377963
2122,108348.548170612
2123,88734.3756119565
2124,175327.938112471
2125,135253.768744566
2126,148907.005982513
2127,157080.632720635
2128,130209.118326353
2129,99253.312761435
2130,146581.514867145
2131,159008.003478607
2132,121738.172737172
2133,122986.444429666
2134,111809.946510148
2135,91103.3925574034
2136,72426.2938379441
2137,117786.185264461
2138,138758.538520126
2139,150568.401907532
2140,142877.368802798
2141,142827.803335139
2142,127051.172174118
2143,134405.383147869
2144,118709.853827612
2145,142598.15562203
2146,161741.182575417
2147,152162.233027893
2148,142668.69862555
2149,156550.996212059
2150,226540.727629563
2151,107097.29084776
2152,185669.275046199
2153,171580.870783002
2154,107240.110275224
2155,148238.408337817
2156,289329.27972648
2157,237974.576881794
2158,238554.324570262
2159,211355.324285246
2160,176983.523058759
2161,247375.313799558
2162,403513.624145891
2163,355348.241399594
2164,237061.072921051
2165,188583.811402126
2166,155462.129057587
2167,220143.947277251
2168,211706.674923861
2169,201451.885480962
2170,230391.780137969
2171,153563.177781495
2172,137030.978938096
2173,180728.920666026
2174,242391.119034822
2175,302590.541696383
2176,317907.746399489
2177,250496.788439336
2178,219157.14204397
2179,140824.268356821
2180,217244.750138029
2181,192775.961161986
2182,226780.733462071
2183,189986.954612209
2184,129011.477100721
2185,124094.998025182
2186,146963.463081458
2187,146142.213310394
2188,150963.854171243
2189,198699.800656948
2190,83956.157961249
2191,81603.7979539553
2192,89056.5184623637
2193,119585.93800622
2194,110285.524135259
2195,109521.380608001
2196,98603.234330734
2197,117724.178849789
2198,160921.425933591
2199,173227.39515866
2200,138567.785353451
2201,151127.463497445
2202,203927.396145553
2203,131646.731690196
2204,192048.284571123
2205,114697.018895765
2206,148981.396778663
2207,202627.005504415
2208,258766.58570774
2209,220692.308289101
2210,118199.252063093
2211,119184.936695525
2212,116078.692311133
2213,108260.587985576
2214,129272.188606245
2215,98949.9212340215
2216,152151.355451233
2217,79613.9961834285
2218,83940.6280783628
2219,77247.8696556999
2220,86688.0207613097
2221,329016.648737989
2222,260118.255767981
2223,286783.039740908
2224,213860.450031397
2225,125056.431576989
2226,186751.03628153
2227,195613.055187019
2228,263742.783851359
2229,257079.1004773
2230,158754.453584053
2231,218098.966583627
2232,185844.56294279
2233,189446.94755139
2234,241656.30636168
2235,223615.022127841
2236,276412.31117961
2237,338762.710670821
2238,203236.891409336
2239,121227.546722332
2240,158950.122343098
2241,170888.789980122
2242,119287.303797623
2243,124723.393362042
2244,103992.197301319
2245,98475.2082996999
2246,155937.842465106
2247,113707.143503309
2248,125169.075668511
2249,124604.292624565
2250,137896.812260151
2251,137948.2126988
2252,181606.95652286
2253,150458.782016683
2254,172264.207831394
2255,197669.297747657
2256,185538.440422676
2257,208902.434894158
2258,170436.403077929
2259,172779.494055019
2260,186295.143530435
2261,172233.808799505
2262,200772.536756774
2263,377148.73325789
2264,411053.185460675
2265,210297.296105007
2266,299096.593586788
2267,418638.976786469
2268,419398.012111362
2269,147388.768447898
2270,196119.605920256
2271,226310.563323065
2272,202061.369722331
2273,169446.736051716
2274,182051.506840068
2275,169013.392460847
2276,185032.118096152
2277,192577.584541855
2278,154346.542231076
2279,132161.015274791
2280,131116.342616175
2281,161540.522093329
2282,193700.612557434
2283,106767.400641249
2284,119502.040040108
2285,143657.623094201
2286,125315.334810497
2287,352590.290616452
2288,277665.743887644
2289,400622.532676507
2290,460248.796179028
2291,341633.581498804
2292,441030.675744688
2293,478358.34293135
2294,410133.648994425
2295,448759.572642036
2296,292480.525424771
2297,308693.333269303
2298,319139.571587432
2299,404421.210905548
2300,354784.470673724
2301,286051.603391601
2302,257583.852876974
2303,251824.400895044
2304,259801.76257803
2305,186687.920946017
2306,184129.818856094
2307,191264.883276073
2308,224728.931176635
2309,284414.304588105
2310,212489.687483386
2311,196950.798444515
2312,191847.113686144
2313,181635.946792319
2314,184794.098827899
2315,178631.205724926
2316,199762.228718738
2317,196381.965761687
2318,178705.882498955
2319,178207.381037045
2320,186224.313423189
2321,237295.314402199
2322,171238.80341944
2323,192083.34860269
2324,174455.585050333
2325,217681.979461662
2326,171261.14415942
2327,212198.655142139
2328,228593.999708341
2329,190625.416832488
2330,179117.296460617
2331,378366.641237224
2332,411234.655722482
2333,329889.877590241
2334,263453.991455273
2335,255645.342596797
2336,341202.288308546
2337,209322.256477803
2338,288031.933362255
2339,224381.950949802
2340,400357.085971953
2341,228969.248554398
2342,236791.686305427
2343,226822.333198372
2344,239671.335733098
2345,246275.933037634
2346,212428.895427191
2347,195836.398116122
2348,236760.047972648
2349,181602.91288298
2350,296656.60038773
2351,257535.456678185
2352,262051.04532161
2353,264377.008507418
2354,136766.410269967
2355,148823.57628265
2356,158192.69936075
2357,194417.726698697
2358,205144.676905061
2359,129511.827389969
2360,112051.535093458
2361,144261.404938418
2362,312289.451987416
2363,137730.316310254
2364,170317.545816515
2365,218704.117721598
2366,189811.185542298
2367,214118.892998451
2368,213178.415304123
2369,214259.492795568
2370,163651.336039514
2371,168182.62728094
2372,193995.474678359
2373,281175.799751408
2374,317609.694978819
2375,244440.646408252
2376,336827.535506455
2377,416306.289178733
2378,152391.018454357
2379,212580.088235471
2380,149786.068996546
2381,159145.150170777
2382,202824.235401746
2383,205585.402814029
2384,249069.464600033
2385,161077.022303515
2386,141731.687400004
2387,137893.209184152
2388,108934.515249077
2389,126606.882616123
2390,145633.763337983
2391,140813.903795006
2392,118842.720601752
2393,172144.914724811
2394,140538.126932013
2395,202993.703841618
2396,147107.286279133
2397,223750.968125286
2398,131527.412009062
2399,67390.231435832
2400,59317.2235045662
2401,111782.073590399
2402,139370.764855391
2403,137180.102071343
2404,149097.9159148
2405,156513.227333287
2406,147070.452716243
2407,130848.770457277
2408,142258.4012559
2409,128091.538662921
2410,172353.500402167
2411,122331.594734
2412,158783.831306845
2413,133300.815013183
2414,155400.617550823
2415,133399.739180419
2416,137179.135924347
2417,138794.502510479
2418,131412.071375171
2419,125165.25836625
2420,124604.634304625
2421,150714.734899289
2422,116803.909958188
2423,130600.476780718
2424,161904.334738424
2425,238682.148021275
2426,141116.247683173
2427,134457.289872425
2428,164659.590233309
2429,117565.714637306
2430,136963.739905059
2431,111265.881923305
2432,138869.936366206
2433,139853.385408987
2434,132773.725596349
2435,147025.503926962
2436,108392.412117007
2437,107199.15220894
2438,123670.542971279
2439,113490.913618372
2440,121992.529611908
2441,98339.4868108073
2442,89861.8880119347
2443,119974.493915186
2444,124196.457952596
2445,83118.3695328749
2446,151574.665847982
2447,200114.805185499
2448,133388.669001935
2449,108077.137683294
2450,148487.47949054
2451,123442.091225902
2452,208106.017038683
2453,90813.7525361055
2454,124807.632675778
2455,119064.380268292
2456,145928.343254334
2457,134952.78439601
2458,120897.300358627
2459,109444.848715449
2460,135674.963691249
2461,123809.095639345
2462,131760.718858765
2463,119645.898251443
2464,177676.294506446
2465,143460.148212944
2466,115439.292135659
2467,138373.324486437
2468,78043.662755803
2469,70612.1375487809
2470,199383.148226215
2471,216151.519771998
2472,168844.949691328
2473,119361.570919102
2474,78858.8012358554
2475,229536.685133872
2476,109188.217188241
2477,130894.624730243
2478,162922.981043924
2479,110452.953449211
2480,151710.566626116
2481,121503.695088524
2482,130428.663628964
2483,114215.765795818
2484,122738.632739101
2485,130586.438330974
2486,151957.453412286
2487,187270.707233569
2488,153838.889149973
2489,151350.910486911
2490,157482.490017226
2491,102631.152234185
2492,185216.042026453
2493,156329.778822874
2494,166258.569345149
2495,102669.394604446
2496,269071.278008677
2497,160532.05245755
2498,107526.109148168
2499,104185.546530794
2500,119057.818307281
2501,142121.06809494
2502,150876.91039406
2503,98317.7115623505
2504,204924.080794361
2505,232801.213674748
2506,249929.693527164
2507,298989.875305861
2508,251552.940938329
2509,222393.293692782
2510,222445.596705482
2511,178248.198221553
2512,207796.687068929
2513,221662.47108311
2514,259521.252344339
2515,152703.167714029
2516,176884.346725856
2517,145033.557053366
2518,159564.033083072
2519,222398.113886112
2520,215763.154607753
2521,194486.798670592
2522,225689.452341717
2523,128263.797641666
2524,136066.072125855
2525,150320.216826784
2526,135687.325170128
2527,120646.417269909
2528,135323.555535643
2529,144025.08238353
2530,127384.586163598
2531,244901.358276576
2532,232803.738650497
2533,199253.421733004
2534,229603.790746246
2535,311982.642025949
2536,255415.279006614
2537,244659.021401368
2538,184509.418245405
2539,192444.006986011
2540,175045.051846323
2541,183677.65195611
2542,169137.024662911
2543,126084.801809697
2544,123816.934306765
2545,140462.117930728
2546,139668.910096541
2547,137366.739087437
2548,143300.241752703
2549,157752.739605281
2550,202184.663185608
2551,138969.597863889
2552,127076.436718767
2553,72092.1174120128
2554,109916.667376086
2555,113174.037929491
2556,96552.2866094038
2557,112859.491785136
2558,162181.247520151
2559,134958.660384284
2560,141233.983761809
2561,131753.081481695
2562,134891.610686643
2563,146053.816584073
2564,191512.071976229
2565,138856.753610655
2566,161018.276653457
2567,130838.361817769
2568,196870.366168195
2569,223138.788888377
2570,117839.341906057
2571,196649.710012982
2572,164290.682882957
2573,228603.693875067
2574,271161.699581284
2575,131643.228411009
2576,134152.371899433
2577,153116.172289253
2578,91953.6678974683
2579,67406.2998721046
2580,130579.414708568
2581,117991.517691075
2582,127403.602464459
2583,282442.910786431
2584,173286.51639712
2585,188348.348591886
2586,236740.714149356
2587,205742.703333456
2588,154005.809118195
2589,149403.60430007
2590,211174.470503746
2591,248902.117995442
2592,224104.605021128
2593,259078.097593234
2594,184574.649949451
2595,202308.176953458
2596,322210.408352955
2597,179878.250414421
2598,287265.922620352
2599,319290.201910512
2600,168989.297278112
2601,147003.360236183
2602,83093.3379327725
2603,95725.8835574591
2604,88725.86954224
2605,74888.8444022195
2606,147885.184326773
2607,190314.16558438
2608,229438.196186699
2609,165668.650254318
2610,112607.306113713
2611,135312.484512996
2612,160148.59250789
2613,137905.089423122
2614,132541.134023148
2615,154110.956629682
2616,143854.621801167
2617,181125.911092005
2618,215831.654493611
2619,191739.978649955
2620,182896.872060651
2621,181153.070333355
2622,186079.487865663
2623,247746.690082926
2624,302107.500544034
2625,336488.55098727
2626,171701.55980752
2627,166743.134859442
2628,474063.398856343
2629,481952.16554898
2630,350654.91081846
2631,480612.581464117
2632,455509.430631859
2633,317887.910132598
2634,418056.493121051
2635,158975.927928052
2636,186598.559749379
2637,173425.313747411
2638,280045.785878803
2639,196302.0449845
2640,158154.416470821
2641,104137.842150799
2642,199477.699460442
2643,104240.851469626
2644,129495.245424284
2645,105893.295929172
2646,92758.3291689716
2647,104149.821090221
2648,140283.705396965
2649,145118.324741022
2650,140082.960603649
2651,137889.476597588
2652,431092.478454764
2653,265028.575156468
2654,272191.040468775
2655,395834.315286456
2656,322817.331026712
2657,349954.52522328
2658,304649.117489487
2659,307635.118927882
2660,353171.773479691
2661,365773.86692099
2662,363103.506841897
2663,300089.862611046
2664,269846.605526227
2665,333864.885907977
2666,284343.435627845
2667,170925.343331283
2668,186984.213477483
2669,188873.219543322
2670,283230.244179346
2671,188174.505919092
2672,191509.148547548
2673,210700.267593519
2674,212444.577065252
2675,165787.692143134
2676,191555.196201608
2677,198347.431464873
2678,272392.573247898
2679,281119.970011594
2680,284573.093567001
2681,437174.051305948
2682,342120.451539551
2683,540758.3742937
2684,298680.589917403
2685,355948.891831915
2686,259958.61882206
2687,354479.411698698
2688,228376.23413944
2689,208216.111448432
2690,481550.810425859
2691,190099.312690825
2692,137716.156796364
2693,198605.968413591
2694,148368.018738529
2695,193197.669364539
2696,186270.383184955
2697,186212.332028782
2698,203455.908726029
2699,176804.785352403
2700,153174.12440474
2701,156078.537082105
2702,112425.247295129
2703,128640.172791171
2704,143605.618141226
2705,120788.304597192
2706,115558.10795789
2707,126713.10910857
2708,136312.485333749
2709,112868.230908795
2710,130146.32397228
2711,321994.828673062
2712,409476.958998646
2713,166725.996164088
2714,149570.999100097
2715,168311.11829474
2716,148260.675434871
2717,176706.166991384
2718,222924.343970579
2719,167429.842267069
2720,177104.527976692
2721,136937.980134797
2722,158894.776154212
2723,150608.947631046
2724,127186.446880263
2725,135923.888463871
2726,147798.488921684
2727,182715.382342217
2728,166403.441704765
2729,149142.465783269
2730,152175.107099658
2731,130109.204871317
2732,123729.411107911
2733,166019.667215509
2734,153171.337750702
2735,134816.487503453
2736,141161.302305793
2737,125513.568009329
2738,133442.243900414
2739,164139.249759792
2740,137638.750861672
2741,142749.368829528
2742,155610.634683308
2743,142544.265027936
2744,159052.223972616
2745,144989.431959826
2746,142621.543538214
2747,144289.569434253
2748,125015.686635725
2749,129417.792740454
2750,140907.256038568
2751,141946.219867936
2752,212038.738794236
2753,160535.180343794
2754,234321.037636388
2755,133197.748388602
2756,102096.907593452
2757,74592.6914621621
2758,81203.3006902635
2759,150190.068028634
2760,120634.545814767
2761,143949.106872434
2762,149108.73821379
2763,195436.396068142
2764,154988.831036336
2765,267856.992510533
2766,150809.426148661
2767,89661.4432457463
2768,130235.757622142
2769,126333.470096647
2770,154741.692401345
2771,117607.23728706
2772,121599.682925656
2773,159493.568046588
2774,143956.362405744
2775,120799.218335082
2776,145852.261462777
2777,143413.413526725
2778,115294.406301158
2779,122755.769341445
2780,97585.1850019959
2781,98861.8532464873
2782,86681.3388044625
2783,100730.653906489
2784,126607.100805785
2785,138985.900398848
2786,71497.4391311984
2787,130459.20239494
2788,73568.676927038
2789,174978.991166525
2790,95905.5061301562
2791,116037.313828918
2792,64934.8464286629
2793,171250.249952614
2794,100211.863039152
2795,120576.981097073
2796,103384.790720874
2797,202994.029746808
2798,118758.546608897
2799,111737.765019755
2800,65295.7639376249
2801,109509.175207321
2802,137277.408901837
2803,159156.879167153
2804,146393.900752211
2805,98822.3829136606
2806,75504.5752711927
2807,156371.343638536
2808,153510.354252297
2809,140970.359120673
2810,135063.896343606
2811,159391.40096575
2812,147863.49180856
2813,145206.969292478
2814,144918.421748614
2815,111501.604327552
2816,258728.671705204
2817,159445.453906549
2818,132493.915915613
2819,160483.602762137
2820,134647.41840892
2821,106414.314357206
2822,206160.983109158
2823,298295.007482243
2824,182819.217748831
2825,152965.843641154
2826,134427.211013534
2827,138821.383829068
2828,248795.269013453
2829,205804.315360993
2830,243893.355302304
2831,179648.659690436
2832,251269.46476308
2833,299599.305530405
2834,216127.063898718
2835,214609.229371626
2836,193752.503301938
2837,170558.283453444
2838,155082.135330365
2839,178541.912587787
2840,198914.021871565
2841,210840.083663475
2842,236091.552065563
2843,148709.007090096
2844,167055.141986667
2845,126923.737233657
2846,215802.090430146
2847,199492.451256612
2848,228407.972843025
2849,205167.754705551
